class,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11
1,-0.45334,0.005147,0.567466,-0.407806,-0.411011,-0.083262,0.09476,-0.147714,0.42319,-0.220159,0.829927
1,0.595183,-0.018368,0.261592,-0.153465,-0.057948,-0.030514,-0.127732,-0.017089,0.292327,-0.077437,0.722985
1,0.643736,-0.015546,0.088492,-0.227018,-0.097241,0.000639,-0.317496,-0.075896,0.596766,-0.054861,0.820451
1,-0.429875,0.083336,0.479387,-0.264962,-0.222356,-0.0397,0.009855,0.08282,0.280568,0.03284,0.766267
1,-0.214468,-0.028615,0.414167,-0.613919,-0.568214,0.097104,-0.143552,0.019207,0.185225,-0.003642,0.672962
1,-0.360002,-0.061627,0.41874,0.05781,-0.315126,0.068664,-0.160752,0.025756,0.17933,-0.055583,0.707148
1,-0.314398,0.21451,0.472335,-0.290033,-0.261904,-0.043307,0.070672,0.217645,0.350886,0.103294,0.733251
1,-0.493229,-0.051979,0.388825,0.033635,0.089593,-0.113133,-0.008989,-0.084513,0.278891,-0.184376,0.732374
1,0.121666,-0.025602,0.29118,-0.350592,-0.312631,0.030673,-0.088479,0.019274,0.17982,-0.069225,0.699627
1,0.055669,-0.027867,0.144146,-0.055081,0.020571,0.019452,-0.165663,0.019173,0.111055,-0.003966,0.582385
1,0.120986,-0.018316,0.167713,-0.032963,0.04656,0.016372,-0.153709,0.022047,0.079587,0.002728,0.604894
1,0.184074,-0.004912,0.227117,-0.066729,-0.002185,-0.007473,-0.094918,0.016919,0.116017,-0.028515,0.656807
1,0.275415,-0.041099,0.37172,0.052399,-0.336928,0.073357,-0.115059,0.043152,0.114177,-0.070646,0.730313
1,0.241502,-0.00944,0.205541,-0.001492,0.074161,-0.012842,-0.110085,0.020527,0.099126,-0.025438,0.647362
1,0.236176,-0.012881,0.239264,-0.038131,0.032109,-0.009701,-0.094621,0.019621,0.081348,-0.035185,0.670535
1,0.312521,-0.025873,0.437278,0.663385,-0.615856,0.191541,-0.188211,0.063534,0.168221,-0.044632,0.75916
1,0.24622,-0.002459,0.294525,0.263292,-0.120367,0.014668,-0.095954,-0.02945,0.216328,-0.077723,0.661494
1,0.155289,-0.033828,0.163527,-0.021805,0.058766,0.005897,-0.152724,0.032801,0.096907,-0.018631,0.603279
1,0.115873,0.035956,0.261348,0.088033,-0.309661,0.085056,-0.135107,-0.008707,0.196904,0.002175,0.661994
1,0.064752,-0.017833,0.210708,0.149965,-0.227476,0.087213,-0.193961,0.013357,0.178057,-0.000193,0.593339
1,-0.087092,0.022039,0.214899,-0.33616,-0.300109,0.054012,-0.126104,-0.019632,0.216482,0.008251,0.602572
1,0.11313,-0.000773,0.263706,-0.206608,-0.156743,0.007027,-0.082866,0.03932,0.163096,-0.032952,0.667966
1,0.099307,0.132846,0.244664,0.05599,-0.459196,-0.311916,-0.358598,0.049809,0.062505,-0.009342,0.651572
1,0.139838,0.022199,0.312744,-0.201762,-0.163162,-0.019913,-0.027135,0.002084,0.198566,-0.059659,0.705131
1,0.126041,-0.005146,0.416958,0.180648,-0.676415,0.151186,-0.14102,0.020108,0.253581,-0.052837,0.722689
1,0.118132,-0.014057,0.211499,-0.174649,-0.115595,0.033663,-0.128119,0.03277,0.092729,-0.010141,0.660529
1,0.26259,0.004065,0.300874,-0.009282,0.053723,-0.04258,-0.035073,0.0028,0.099974,-0.065702,0.701849
1,0.108894,0.007299,0.268305,-0.295976,-0.255289,0.033018,-0.089593,-0.004231,0.16132,-0.028655,0.687662
1,0.131564,-0.006031,0.341479,-0.100196,-0.509222,0.106962,-0.129037,-0.002103,0.200755,-0.042113,0.708042
1,0.201987,-0.008074,0.314153,-0.192554,-0.145225,-0.012746,-0.047702,-0.001163,0.156151,-0.077115,0.712274
1,0.066466,-0.001293,0.075181,-0.00714,0.076223,0.028488,-0.199992,-0.003598,0.134494,0.038539,0.53071
1,0.294401,-0.019729,0.351025,-0.223863,-0.167582,0.007726,-0.064757,0.0385,0.088442,-0.060951,0.737261
1,0.189455,-0.007309,0.316968,-0.239111,-0.191881,0.001432,-0.059573,-0.005181,0.157607,-0.066292,0.705138
1,0.190587,0.00868,0.263651,-0.073746,-0.020087,-0.027552,-0.051134,-0.022854,0.149104,-0.063209,0.693844
1,0.199918,-0.019204,0.218507,-0.040369,0.028,-0.016793,-0.099217,0.015857,0.12676,-0.049447,0.650902
1,0.090468,-0.013598,0.257323,-0.228001,-0.178471,0.024331,-0.099027,0.014064,0.128276,-0.038731,0.677812
1,-0.032117,-0.018213,0.21096,-0.36327,-0.327724,0.0521,-0.133745,0.006028,0.220273,-0.034225,0.619274
1,0.132316,-0.023418,0.228323,0.157124,-0.222754,0.080506,-0.176314,0.017724,0.157822,-0.02051,0.632976
1,0.192469,-0.002089,0.232261,-0.001051,0.06613,-0.032373,-0.075817,0.003441,0.132992,-0.047102,0.651913
1,0.036621,0.140451,0.221496,-0.208818,-0.285363,-0.394001,-0.29128,0.032211,0.065753,-0.036117,0.648741
1,0.139499,-0.007696,0.359627,0.15173,-0.701712,0.18483,-0.188453,0.044363,0.224007,-0.009302,0.705132
1,0.217597,-0.014194,0.329569,0.086442,-0.298736,0.085732,-0.135093,0.028215,0.103784,-0.025491,0.701545
1,-0.05604,-0.016958,0.157785,-0.205892,-0.152129,0.035287,-0.157704,-0.009153,0.199119,-0.014738,0.564439
1,0.080077,-0.001744,0.158036,-0.089735,-0.023974,0.01802,-0.142754,-0.008524,0.140948,-0.001585,0.598329
1,0.179078,0.009439,0.331122,-0.292246,-0.251851,0.008076,-0.050163,0.004203,0.177002,-0.052179,0.713326
1,0.156986,-0.016852,0.279265,-0.199417,-0.150575,0.001972,-0.074267,0.000314,0.147346,-0.069215,0.69452
1,0.063479,-0.01228,0.255447,-0.320262,-0.281796,0.038709,-0.101927,0.010287,0.16761,-0.043859,0.678671
1,0.054884,-0.029644,0.18536,-0.157897,-0.094307,0.030594,-0.148956,0.018574,0.12159,-0.019836,0.616266
1,0.010443,0.004703,0.16103,-0.150435,-0.091272,0.031969,-0.146295,0.013162,0.152083,0.013727,0.592559
1,0.099503,-0.036473,0.254906,0.036696,-0.352389,0.106241,-0.183261,0.017451,0.154524,-0.029305,0.650765
1,0.074203,0.012944,0.287494,0.330633,-0.509387,0.177571,-0.210595,-0.022299,0.176698,0.01528,0.659626
1,0.140995,-0.00824,0.152823,-0.030072,0.045898,0.002334,-0.145593,0.00227,0.144108,-0.006861,0.590261
1,0.288558,0.000374,0.289706,0.012621,0.084544,-0.031644,-0.060156,-0.007962,0.069034,-0.046621,0.692974
1,0.294536,-0.025873,0.33727,-0.179778,-0.121174,-0.001378,-0.063159,0.036538,0.081586,-0.068525,0.728227
1,0.101118,0.001349,0.317756,-0.307543,-0.27793,-0.003631,-0.039303,-0.029037,0.235922,-0.08999,0.705333
1,0.108535,-0.023925,0.149002,-0.046729,0.026942,0.010401,-0.152288,0.022758,0.121898,-0.014084,0.598417
1,0.178311,-0.050714,0.433935,0.119004,-0.73439,0.171503,-0.165187,0.034413,0.205806,-0.077024,0.741957
1,0.138074,-0.031848,0.157213,-0.042256,0.034147,0.008252,-0.152136,0.03342,0.111974,-0.019854,0.605215
1,-0.039636,0.011683,0.200416,-0.243958,-0.199713,0.032068,-0.123193,-0.037051,0.213574,-0.018975,0.599824
1,0.134743,-0.018367,0.214457,-0.147532,-0.086482,0.019362,-0.122092,0.017174,0.115666,-0.026894,0.649243
1,0.105266,-0.029703,0.162679,-0.03902,0.040698,0.016141,-0.159071,0.033298,0.084423,-0.003151,0.597814
1,0.14757,-0.021571,0.207043,0.194575,-0.182624,0.077474,-0.180372,0.039769,0.147249,-0.011059,0.63151
1,0.15993,0.003253,0.283149,-0.182872,-0.129214,0.006292,-0.075707,0.014718,0.129301,-0.039723,0.687245
1,0.346633,-0.011651,0.296644,0.005967,0.075934,-0.047554,-0.049134,0.008236,0.110376,-0.077891,0.709593
1,0.148484,-0.015148,0.095155,-0.00276,0.089335,0.024957,-0.204443,0.013824,0.121643,0.029896,0.543403
1,0.223018,-0.02861,0.322206,-0.152317,-0.101812,-0.025345,-0.040308,0.021577,0.133342,-0.102119,0.725806
1,0.119699,0.019272,0.289899,-0.326668,-0.293239,0.023931,-0.067567,-0.018126,0.203337,-0.04073,0.695925
1,0.131527,-0.041216,0.335539,-0.050189,-0.454483,0.08438,-0.128122,0.013281,0.214327,-0.084425,0.698534
1,0.00285,-0.012565,0.328426,0.154071,-0.698284,0.19664,-0.214267,0.032998,0.226546,0.001764,0.66252
1,0.246129,-0.000343,0.262288,0.003639,0.06971,-0.036705,-0.057284,-0.006884,0.107376,-0.058822,0.685259
1,0.090397,0.005747,0.190012,-0.153937,-0.095468,0.030833,-0.129341,0.012977,0.119033,0.005652,0.637705
1,0.191792,-0.031161,0.325702,0.03036,-0.364897,0.080208,-0.128657,0.032203,0.160635,-0.06012,0.707499
1,-0.078248,0.016699,0.208004,-0.30557,-0.259565,0.062255,-0.14453,-0.005493,0.169957,0.027833,0.605136
1,0.052791,-0.021176,0.144318,-0.093811,-0.026557,0.01917,-0.156176,0.011796,0.146424,-0.013259,0.586813
1,0.273993,-0.018081,0.280858,-0.002967,0.061248,-0.04086,-0.049132,0.002457,0.093863,-0.082843,0.707016
1,0.094474,-0.014784,0.247454,0.084356,-0.306354,0.095543,-0.167615,0.00392,0.15661,-0.017442,0.653006
1,0.123448,0.010057,0.103196,0.00843,0.091128,0.016965,-0.175177,0.003299,0.125431,0.040228,0.559952
1,-0.006475,-0.026599,0.293344,-0.09973,-0.508683,0.112852,-0.160757,-0.001469,0.23057,-0.045298,0.652721
1,0.304033,-0.008165,0.28223,-0.009204,0.060405,-0.033176,-0.061838,0.015961,0.091217,-0.057388,0.700194
1,0.123816,0.008214,0.267419,-0.209603,-0.158673,0.014384,-0.085797,0.014136,0.148911,-0.025629,0.669802
1,0.003605,-0.010307,0.253838,0.015473,-0.388912,0.093696,-0.153811,0.005168,0.221571,-0.033358,0.644071
1,0.119629,0.01639,0.206279,-0.039386,0.022182,-0.025295,-0.085675,-0.023047,0.191152,-0.030979,0.620096
1,0.204795,0.030708,0.237844,-0.037692,0.028288,-0.007701,-0.081892,0.001681,0.099755,0.003116,0.662558
1,-0.110183,0.016199,0.127843,-0.214468,-0.170978,0.033626,-0.150229,-0.032295,0.258005,0.005677,0.531578
1,0.248546,-0.013053,0.338652,-0.210923,-0.158727,0.002181,-0.055793,0.007108,0.102809,-0.066099,0.725574
1,0.124091,-0.008206,0.175424,-0.044044,0.027481,0.003422,-0.13041,0.023848,0.119138,-0.008641,0.616072
1,0.236619,-0.020141,0.284307,-0.168414,-0.114196,-0.00132,-0.074135,0.007952,0.120911,-0.069495,0.70664
1,0.111062,-0.007699,0.252297,-0.208323,-0.157662,0.009538,-0.092062,0.027875,0.167638,-0.038932,0.662312
1,0.219296,0.004797,0.38135,0.034026,-0.366998,0.065405,-0.08182,0.031866,0.160062,-0.044436,0.738688
1,0.096659,-0.008829,0.160868,-0.051665,0.013624,0.000289,-0.127485,0.002849,0.148718,-0.025906,0.611143
1,0.182185,0.011762,0.259986,-0.048546,0.007462,-0.027265,-0.051615,-0.008648,0.125483,-0.049106,0.6917
1,0.143986,-0.019726,0.24724,0.162028,-0.227376,0.063964,-0.141867,0.025464,0.16846,-0.041135,0.667107
1,0.190063,-0.019356,0.269925,-0.055065,0.006589,-0.029513,-0.06304,0.000211,0.121908,-0.074123,0.683046
1,0.064806,0.003249,0.234295,-0.176831,-0.12573,0.020166,-0.099903,-0.00097,0.127506,-0.023258,0.660555
1,0.093005,0.010659,0.289963,0.016377,-0.387397,0.094315,-0.134528,-0.035621,0.192437,-0.021601,0.676171
1,0.087734,-0.019415,0.284102,-0.363715,-0.324838,0.042606,-0.100128,0.016067,0.168722,-0.050295,0.688199
1,0.083674,-0.000427,0.15133,-0.090958,-0.02727,0.020014,-0.141833,0.004131,0.135722,-0.000244,0.606866
1,0.219905,-0.018128,0.264618,-0.057585,0.001454,-0.028907,-0.061439,-0.017285,0.125947,-0.083657,0.695216
1,0.233876,-0.008737,0.242725,0.006985,0.078434,-0.023386,-0.082158,-0.003481,0.082863,-0.043467,0.666696
1,0.111727,-0.020702,0.273268,0.066682,-0.324728,0.094434,-0.158182,0.011095,0.145888,-0.028284,0.67195
1,-0.036839,-0.00913,0.215347,-0.327097,-0.286841,0.052534,-0.132531,0.011713,0.185248,-0.015464,0.625945
1,0.153738,-0.023838,0.277289,-0.187858,-0.13278,0.006726,-0.087366,0.007272,0.126487,-0.060773,0.683763
1,0.309422,-0.03038,0.363343,0.072091,-0.315465,0.075103,-0.11878,0.041227,0.106664,-0.057613,0.741587
1,0.108443,0.031667,0.292081,-0.297133,-0.261662,0.012814,-0.058795,-0.009599,0.218224,-0.02753,0.682813
1,0.037517,-0.012917,0.140197,-0.059976,0.006116,0.012322,-0.146673,0.000524,0.140243,-0.009953,0.589961
1,0.057446,0.004507,0.201753,-0.224961,-0.173893,0.043893,-0.130721,-0.009223,0.134154,-0.001338,0.642248
1,0.161488,-0.013529,0.301194,0.041745,-0.351629,0.096142,-0.145033,0.016699,0.13537,-0.026573,0.695913
1,0.131482,-0.036952,0.213733,-0.151945,-0.08932,0.017532,-0.127769,0.026042,0.117646,-0.045206,0.648374
1,0.046041,0.009201,0.261323,-0.368417,-0.327544,0.061056,-0.117967,0.012402,0.159932,-0.003432,0.664662
1,-0.08885,0.018055,0.195731,-0.349384,-0.312505,0.055888,-0.139308,-0.004472,0.244872,0.009675,0.577609
1,0.219403,0.001406,0.300606,-0.233656,-0.184401,0.014173,-0.073269,-0.010414,0.134203,-0.04906,0.708136
1,0.037466,0.002533,0.136673,-0.041438,0.026167,0.011851,-0.145396,-0.014581,0.140705,0.003309,0.583236
1,-0.016949,0.020485,0.197784,-0.1739,-0.126735,0.015286,-0.107889,-0.04268,0.201714,-0.016351,0.608087
1,0.186786,0.040505,0.200485,-0.214206,-0.155454,0.052588,-0.138006,-0.027363,0.12555,0.045941,0.650384
1,0.036684,0.01684,0.193752,-0.17909,-0.121843,0.030884,-0.131764,-0.000536,0.16259,0.011397,0.605069
1,0.298219,0.013384,0.298479,-0.03796,0.023326,-0.050925,-0.040311,0.021455,0.182243,-0.061998,0.707764
1,0.130507,-0.008081,0.126306,-0.000437,0.079749,0.012584,-0.163272,0.011203,0.107525,0.011616,0.586605
1,0.06715,0.017987,0.139869,-0.065699,0.007323,0.028882,-0.159485,0.017032,0.116457,0.048224,0.579052
1,0.026952,-0.013721,0.211027,-0.372748,-0.329406,0.072373,-0.153412,0.01493,0.168231,-0.004265,0.632242
1,0.262251,-0.012099,0.282107,0.017969,0.092452,-0.032039,-0.066987,-0.006945,0.065394,-0.052002,0.673204
1,0.196323,-0.004292,0.225257,0.017035,0.087245,-0.033102,-0.081326,0.011074,0.126375,-0.044995,0.647965
1,0.073597,-0.01565,0.222595,-0.201949,-0.144833,0.03129,-0.126073,0.025599,0.123377,-0.016146,0.645538
1,0.083209,-0.000088,0.234089,0.082929,-0.310294,0.096696,-0.165957,0.015712,0.169206,0.000814,0.647104
1,0.047563,-0.012822,0.186788,-0.161584,-0.099553,0.031669,-0.143776,0.025735,0.127716,-0.000723,0.612718
1,0.176737,-0.011788,0.164154,-0.018857,0.055344,0.002729,-0.135577,0.010061,0.106345,-0.012953,0.622805
1,0.097345,0.001795,0.373743,-0.062822,-0.476654,0.070678,-0.085636,-0.00134,0.25063,-0.066237,0.712797
1,0.021064,-0.03139,0.136977,0.164536,-0.209779,0.101969,-0.2381,0.017854,0.187664,0.012143,0.545171
1,0.044996,-0.01605,0.184048,-0.16462,-0.103452,0.029166,-0.14345,0.030208,0.139487,-0.007209,0.609568
1,0.151119,-0.044351,0.229693,0.471964,-0.340712,0.161147,-0.258096,0.046481,0.13013,0.006957,0.618591
1,0.083591,-0.007194,0.281372,-0.366786,-0.331929,0.041834,-0.091541,0.022578,0.175155,-0.042208,0.69467
1,0.152467,-0.008567,0.294889,-0.184198,-0.142095,-0.019706,-0.043177,-0.020271,0.184928,-0.092857,0.708673
1,0.167966,-0.021481,0.389913,0.257823,-0.597882,0.136375,-0.13694,0.017351,0.231102,-0.07713,0.737203
1,-0.000657,-0.019707,0.230344,-0.336302,-0.292629,0.053675,-0.134162,0.024004,0.170322,-0.022418,0.638634
1,0.101596,-0.007147,0.143725,-0.031938,0.036882,0.000322,-0.136646,0.008661,0.149663,-0.014766,0.598685
1,0.241272,-0.023999,0.343749,0.07255,-0.31964,0.075232,-0.115948,0.032088,0.118944,-0.053961,0.726101
1,0.154174,-0.005115,0.287478,-0.149953,-0.107521,-0.03412,-0.036022,-0.015604,0.210832,-0.098511,0.691533
1,0.14767,-0.018875,0.337904,-0.080434,-0.485701,0.106906,-0.133109,0.049865,0.167695,-0.037458,0.718
1,0.115142,-0.005394,0.173342,-0.062187,0.007913,0.013347,-0.136214,0.009783,0.108106,0.00053,0.616548
1,-0.063381,-0.005055,0.206267,-0.349635,-0.312915,0.052019,-0.135396,-0.003612,0.226798,-0.017165,0.602559
1,0.221155,-0.02926,0.313128,0.09427,-0.297422,0.066401,-0.122636,0.039033,0.15338,-0.06073,0.709056
1,0.449647,-0.005027,0.126252,-0.61585,-0.517817,0.119511,-0.351796,-0.028304,0.516519,0.039918,0.697353
1,0.616758,-0.013127,0.150834,-0.607533,-0.491392,0.096516,-0.368439,-0.036814,0.601727,0.002602,0.835077
1,-1.495514,-0.185614,0.845734,-0.411156,-0.155346,0.105285,-0.473567,0.139906,0.078444,0.107105,1.182042
1,-1.557101,-0.178931,0.829434,-0.212574,0.09396,0.08347,-0.540478,0.144715,0.078764,0.168211,1.170212
1,0.47797,-0.033531,1.137615,-0.441118,-0.246315,-0.018563,-0.179451,-0.035895,0.291044,0.007512,0.591166
1,0.531737,-0.068201,1.118324,0.130007,-0.07033,-0.012897,-0.291695,-0.129533,0.394142,-0.022133,0.562541
1,0.515825,-0.005334,1.088321,-0.198416,0.022332,-0.070069,-0.203153,-0.151842,0.383068,0.001547,0.534568
1,0.574962,-0.007974,0.133387,-0.236545,-0.129163,-0.004597,-0.251486,-0.068426,0.526179,-0.062108,0.769925
1,-0.125462,0.044807,0.371614,-0.406393,-0.386174,-0.02853,-0.027809,-0.182858,0.483925,-0.119639,0.630894
1,0.607375,-0.013618,0.072428,-0.280417,-0.154483,0.023099,-0.335916,-0.073371,0.591396,-0.034824,0.791371
1,0.548353,-0.000725,0.122201,-0.415616,-0.317804,0.020671,-0.285103,-0.099621,0.662248,-0.067265,0.791717
1,0.232523,0.234496,0.093853,0.001405,-0.011737,-0.426061,-0.402096,-0.088074,0.30426,0.058032,0.564619
1,0.486924,0.004455,0.054579,-0.318735,-0.201343,0.04154,-0.337392,-0.059132,0.580843,0.008931,0.707572
1,0.166031,0.344061,0.088958,-0.013814,-0.058289,-0.438775,-0.329602,-0.089029,0.382755,0.135865,0.568367
1,-1.472618,-0.154612,0.792807,-0.101774,-0.337399,0.121652,-0.439573,0.048955,0.279029,0.047947,1.010793
1,-1.526289,-0.148014,0.69217,-0.204234,0.02233,0.038285,-0.419399,0.041716,0.22453,0.065565,0.966442
1,0.595306,-0.066135,1.110516,-0.261778,-0.055521,-0.098296,-0.170693,-0.136162,0.444864,-0.101189,0.583308
1,0.49196,-0.020151,1.001515,-0.11439,0.103481,-0.070359,-0.221814,-0.047505,0.352608,0.016749,0.422422
1,0.147134,0.042124,0.242222,-0.627477,-0.584528,0.106147,-0.193222,-0.090635,0.38477,0.01992,0.597961
1,-0.470785,-0.054909,0.560263,-0.190499,-0.589505,0.077275,-0.112454,-0.029483,0.276061,-0.10454,0.795881
1,0.523575,-0.034792,0.256622,-0.052923,0.047155,-0.027431,-0.152227,-0.013493,0.225682,-0.073302,0.693424
1,0.559735,-0.03475,0.314739,-0.065762,0.032558,-0.040811,-0.126916,-0.013773,0.235997,-0.092161,0.714098
1,0.48548,-0.028831,0.322881,-0.254052,-0.176924,0.003828,-0.124378,0.007892,0.223656,-0.071933,0.718279
1,0.548596,-0.030783,0.395119,-0.565754,-0.487469,0.078134,-0.191933,0.011549,0.276854,-0.035799,0.756714
1,0.545078,-0.026801,0.402853,-0.52301,-0.449771,0.057483,-0.161937,0.005917,0.281379,-0.054997,0.770334
1,0.50329,-0.029803,0.347025,-0.274861,-0.194572,0.013176,-0.13165,0.003782,0.204847,-0.064081,0.719063
1,0.584774,-0.032719,0.34883,-0.192859,-0.095658,-0.013417,-0.150354,-0.015084,0.266411,-0.081517,0.748181
1,0.52828,-0.0256,0.384481,-0.305388,-0.227782,0.006135,-0.115278,-0.002,0.229971,-0.076457,0.74026
1,0.525635,-0.029849,0.374256,-0.625844,-0.550624,0.097652,-0.20853,0.026508,0.282434,-0.019189,0.748587
1,0.528802,-0.018044,0.40325,-0.373066,-0.301344,0.018375,-0.113002,-0.011316,0.241324,-0.072066,0.75471
1,0.546079,-0.035935,0.29646,-0.089542,0.006423,-0.028773,-0.138605,-0.014987,0.231931,-0.087339,0.720974
1,0.57765,-0.029364,0.414856,-0.63016,-0.558669,0.071531,-0.18032,-0.005127,0.34601,-0.063267,0.791729
1,0.536626,-0.035645,0.280095,-0.070855,0.033994,-0.016884,-0.162882,-0.001043,0.202468,-0.057186,0.686341
1,0.538593,-0.022992,0.304365,-0.092525,-0.008058,-0.054072,-0.095613,-0.041245,0.290156,-0.115756,0.725417
1,0.49084,-0.024394,0.265153,-0.079148,0.010629,-0.026459,-0.127589,-0.006589,0.215971,-0.069106,0.689194
1,0.581107,-0.042219,0.355623,-0.150554,-0.048223,-0.017755,-0.150205,-0.011271,0.231313,-0.083753,0.732186
1,0.53182,-0.017522,0.213726,-0.059653,0.02951,-0.064913,-0.132733,-0.068941,0.406293,-0.123919,0.731778
1,0.536626,-0.035645,0.280095,-0.070855,0.033994,-0.016884,-0.162882,-0.001043,0.202468,-0.057186,0.686341
1,0.523926,-0.029885,0.370491,-0.270938,-0.188873,0.006931,-0.125828,0.003852,0.210397,-0.071304,0.733738
1,0.502715,-0.033005,0.25142,-0.078736,0.016572,-0.019233,-0.150262,-0.011315,0.216333,-0.068523,0.69051
1,0.533025,-0.024447,0.426883,-0.564667,-0.501556,0.053116,-0.13335,-0.001885,0.291055,-0.070502,0.766593
1,0.512255,-0.02862,0.272466,-0.067278,0.031613,-0.019556,-0.147773,-0.009955,0.198295,-0.05817,0.682667
1,0.503165,-0.023141,0.351325,-0.4781,-0.398275,0.071769,-0.186731,0.023667,0.233013,-0.01474,0.71808
1,0.520083,-0.032985,0.363799,-0.398977,-0.32235,0.036328,-0.150972,0.00142,0.245472,-0.064209,0.738528
1,0.440926,-0.009538,0.260862,-0.304669,-0.243584,-0.017582,-0.115822,-0.061733,0.408292,-0.111777,0.724342
1,0.480222,-0.033865,0.297774,-0.246571,-0.163766,0.013782,-0.148369,0.00434,0.214209,-0.060767,0.701585
1,0.567398,-0.037087,0.312341,-0.084542,0.014316,-0.034365,-0.138131,-0.025851,0.244461,-0.095256,0.730059
1,0.511647,-0.034171,0.406887,-0.593167,-0.52038,0.087504,-0.179704,0.04342,0.232491,-0.024689,0.731501
1,0.562663,-0.035257,0.296747,-0.02918,0.069959,-0.050633,-0.126121,-0.029029,0.250248,-0.103489,0.72311
1,0.493086,-0.028832,0.39867,-0.274561,-0.195776,0.009685,-0.105501,0.006877,0.159718,-0.063034,0.706767
1,0.521641,-0.03713,0.364801,-0.264877,-0.177702,0.013411,-0.140599,0.008997,0.1926,-0.062668,0.715439
1,0.511465,-0.020211,0.356915,-0.353873,-0.282153,0.018955,-0.125241,-0.001562,0.253087,-0.069003,0.747111
1,0.516187,-0.033359,0.250721,-0.15288,-0.055484,-0.000545,-0.176466,-0.002627,0.245321,-0.055587,0.69808
1,0.577619,-0.040353,0.334612,-0.138484,-0.035304,-0.017642,-0.156887,-0.012191,0.239061,-0.079614,0.726577
